Year,Week,Region,Fregion,BA_NSA,HBA_NSA,WBA_NSA,CBA_NSA,YY_BA_NSA,YY_HBA_NSA,YY_WBA_NSA,YY_CBA_NSA
2008,31,S,3,19660,9740,4740,5100,3.09,-10.56,-27.3,-16.26
2008,32,S,3,19550,9650,4820,4910,-10.69,-25.48,-38.99,-33.56
2008,33,S,3,22610,10440,5390,4990,11.43,-11.38,-24.83,-26.62
2008,34,S,3,18750,9110,4430,4740,-1.52,-18.0,-34.56,-23.92
2008,35,S,3,18960,9090,4490,4640,-4.87,-22.44,-35.67,-31.56
2008,36,S,3,19660,9420,4650,4950,-4.98,-22.34,-36.3,-28.88
2008,37,S,3,15340,7410,3760,3900,-0.97,-15.7,-28.38,-21.69
2008,38,S,3,19470,9540,4610,5000,-2.01,-16.17,-31.8,-22.36
2008,39,S,3,18850,9170,4450,4810,-24.57,-29.84,-36.52,-35.87
2008,40,S,3,19550,9380,4610,4920,-14.14,-19.07,-20.38,-23.96
2008,41,S,3,18600,8870,4260,4590,-16.96,-21.57,-25.52,-28.95
2008,42,S,3,18320,8670,4220,4490,2.58,-2.47,1.69,-11.44
2008,43,S,3,15990,7740,3740,4060,-24.11,-24.49,-23.98,-27.63
2008,44,S,3,18370,8920,4270,4750,-11.0,-11.86,-15.45,-14.87
2008,45,S,3,17570,8690,4240,4580,-11.35,-12.22,-15.71,-15.96
2008,46,S,3,17210,8360,4010,4410,-10.97,-13.9,-15.4,-18.63
2008,47,S,3,16660,8150,3790,4280,-3.64,-5.45,-11.45,-11.2
2008,48,S,3,17840,8520,4090,4450,34.44,30.88,27.02,22.59
2008,49,S,3,11330,5460,2690,2860,-38.36,-39.33,-39.69,-43.03
2008,50,S,3,16680,8050,3990,4260,-12.81,-15.71,-16.53,-20.37
2008,51,S,3,17350,8640,4430,4590,-8.54,-8.86,-8.09,-14.37
2008,52,S,3,16940,8400,4390,4490,-14.18,-15.75,-17.48,-19.96
2008,53,S,3,9120,4550,2440,2470,,,,
2009,1,S,3,12380,6050,3270,3230,1.14,-3.51,-5.49,-6.38
2009,2,S,3,22000,10960,5930,5780,64.79,59.07,50.13,47.07
2009,3,S,3,21920,10920,5480,5630,-9.38,-9.6,-13.84,-13.52
2009,4,S,3,19040,9180,4590,4830,-21.68,-24.51,-26.44,-25.12
2009,5,S,3,21820,10520,5330,5360,-0.46,-1.22,-3.62,-3.77
2009,6,S,3,21570,10200,5040,5060,-12.95,-17.07,-18.71,-19.81
2009,7,S,3,20830,10070,5060,5160,-10.41,-9.69,-9.32,-12.24
2009,8,S,3,19880,9520,4690,4900,-12.27,-12.66,-15.65,-13.73
2009,9,S,3,21630,10400,5030,5510,0.09,-1.23,-4.37,-1.25
2009,10,S,3,21340,10280,5000,5440,-14.43,-15.74,-19.61,-11.4
2009,11,S,3,21280,10330,5020,5520,-11.48,-11.63,-13.15,-10.53
2009,12,S,3,21360,10370,5070,5470,-9.07,-10.06,-9.95,-13.59
2009,13,S,3,21490,10330,4970,5430,-3.2,-5.4,-4.79,-9.8
2009,14,S,3,21130,10050,4930,5180,-4.69,-7.71,-8.19,-13.81
2009,15,S,3,19330,9050,4420,4650,-16.75,-19.7,-19.2,-21.45
2009,16,S,3,19940,9220,4340,4740,-10.1,-11.52,-11.97,-13.5
2009,17,S,3,20650,10160,4940,5370,-7.81,-3.88,-0.4,-2.19
2009,18,S,3,20610,10230,4980,5490,-5.93,-5.71,-4.96,-6.31
2009,19,S,3,19740,9540,4650,4920,-11.6,-14.29,-15.76,-18.41
2009,20,S,3,19510,9360,4550,4840,-9.38,-10.86,-8.27,-15.53
2009,21,S,3,19570,9430,4550,4960,-8.25,-9.76,-8.63,-12.83
2009,22,S,3,16060,7630,3850,4000,-22.64,-24.83,-21.91,-27.01
2009,23,S,3,19650,9400,4550,4890,17.45,12.85,10.98,9.4
2009,24,S,3,19230,9280,4580,4850,-6.33,-7.2,-5.57,-10.85
2009,25,S,3,18720,8930,4330,4690,-5.07,-7.65,-7.87,-10.67
2009,26,S,3,18120,8790,4270,4590,-5.87,-7.67,-9.15,-8.38
2009,27,S,3,15290,7390,3680,3860,-6.94,-10.1,-9.14,-11.87
2009,28,S,3,19090,9050,4520,4530,25.18,21.97,23.5,14.11
2009,29,S,3,18400,8840,4340,4640,-5.15,-6.95,-7.86,-9.55
2009,30,S,3,18430,8740,4310,4530,-6.68,-9.99,-8.69,-10.12
2009,31,S,3,18810,8960,4460,4580,-4.32,-8.01,-5.91,-10.2
2009,32,S,3,18300,8800,4280,4520,-6.39,-8.81,-11.2,-7.94
2009,33,S,3,17390,8050,3930,4020,-23.09,-22.89,-27.09,-19.44
2009,34,S,3,18310,8670,4260,4350,-2.35,-4.83,-3.84,-8.23
2009,35,S,3,19500,9290,4560,4810,2.85,2.2,1.56,3.66
2009,36,S,3,19370,9090,4380,4850,-1.48,-3.5,-5.81,-2.02
2009,37,S,3,14900,6970,3370,3580,-2.87,-5.94,-10.37,-8.21
2009,38,S,3,18480,8730,4200,4630,-5.08,-8.49,-8.89,-7.4
2009,39,S,3,18120,8460,3980,4520,-3.87,-7.74,-10.56,-6.03
2009,40,S,3,17800,8410,4080,4330,-8.95,-10.34,-11.5,-11.99
2009,41,S,3,18930,8900,4190,4620,1.77,0.34,-1.64,0.65
2009,42,S,3,16070,7530,3560,3820,-12.28,-13.15,-15.64,-14.92
2009,43,S,3,18430,8680,4100,4570,15.26,12.14,9.63,12.56
2009,44,S,3,18210,8720,4160,4590,-0.87,-2.24,-2.58,-3.37
2009,45,S,3,17910,8470,4100,4390,1.94,-2.53,-3.3,-4.15
2009,46,S,3,16510,7700,3680,3990,-4.07,-7.89,-8.23,-9.52
2009,47,S,3,17270,8220,3930,4150,3.66,0.86,3.69,-3.04
2009,48,S,3,11930,5650,2710,2900,-33.13,-33.69,-33.74,-34.83
2009,49,S,3,16740,7980,3830,4110,47.75,46.15,42.38,43.71
2009,50,S,3,17800,8480,4130,4500,6.71,5.34,3.51,5.63
2009,51,S,3,16970,7980,3960,4170,-2.19,-7.64,-10.61,-9.15
2009,52,S,3,11380,5440,2860,2910,-32.82,-35.24,-34.85,-35.19
2010,1,S,3,12070,5700,3080,2890,-2.5,-5.79,-5.81,-10.53
2010,2,S,3,22010,10550,5520,5330,0.05,-3.74,-6.91,-7.79
2010,3,S,3,20940,9890,4940,5080,-4.47,-9.43,-9.85,-9.77
2010,4,S,3,20310,9360,4680,4600,6.67,1.96,1.96,-4.76
2010,5,S,3,23510,10870,5260,5390,7.75,3.33,-1.31,0.56
2010,6,S,3,22810,10490,5130,5160,5.75,2.84,1.79,1.98
2010,7,S,3,20400,9320,4440,4710,-2.06,-7.45,-12.25,-8.72
2010,8,S,3,19760,8960,4280,4480,-0.6,-5.88,-8.74,-8.57
2010,9,S,3,22950,10510,5080,5230,6.1,1.06,0.99,-5.08
2010,10,S,3,23450,10700,5080,5440,9.89,4.09,1.6,0.0
2010,11,S,3,22920,10630,5020,5550,7.71,2.9,0.0,0.54
2010,12,S,3,19460,9220,4460,4900,-8.9,-11.09,-12.03,-10.42
2010,13,S,3,22620,10270,4900,5120,5.26,-0.58,-1.41,-5.71
2010,14,S,3,21120,9630,4460,4870,-0.05,-4.18,-9.53,-5.98
2010,15,S,3,20120,9110,4260,4600,4.09,0.66,-3.62,-1.08
2010,16,S,3,21300,9410,4110,4550,6.82,2.06,-5.3,-4.01
2010,17,S,3,21110,10090,4600,5200,2.23,-0.69,-6.88,-3.17
2010,18,S,3,21440,10240,4780,5130,4.03,0.1,-4.02,-6.56
2010,19,S,3,20660,9710,4430,5090,4.66,1.78,-4.73,3.46
2010,20,S,3,20300,9470,4370,5000,4.05,1.18,-3.96,3.31
2010,21,S,3,20320,9490,4390,4910,3.83,0.64,-3.52,-1.01
2010,22,S,3,19970,9220,4360,4780,24.35,20.84,13.25,19.5
2010,23,S,3,16220,7300,3440,3750,-17.46,-22.34,-24.4,-23.31
2010,24,S,3,19530,8980,4240,4520,1.56,-3.23,-7.42,-6.8
2010,25,S,3,18680,8780,4170,4430,-0.21,-1.68,-3.7,-5.54
2010,26,S,3,18440,8560,4030,4380,1.77,-2.62,-5.62,-4.58
2010,27,S,3,18620,8720,4130,4450,21.78,18.0,12.23,15.28
2010,28,S,3,15440,7160,3400,3520,-19.12,-20.88,-24.78,-22.3
2010,29,S,3,18650,8400,3930,4110,1.36,-4.98,-9.45,-11.42
2010,30,S,3,18760,8680,3930,4210,1.79,-0.69,-8.82,-7.06
2010,31,S,3,18360,8580,3980,4220,-2.39,-4.24,-10.76,-7.86
2010,32,S,3,19240,9000,4010,4580,5.14,2.27,-6.31,1.33
2010,33,S,3,17930,8530,3950,4280,3.11,5.96,0.51,6.47
2010,34,S,3,19050,8800,3930,4310,4.04,1.5,-7.75,-0.92
2010,35,S,3,19730,9220,4210,4600,1.18,-0.75,-7.68,-4.37
2010,36,S,3,19460,8980,4130,4370,0.46,-1.21,-5.71,-9.9
2010,37,S,3,15180,6980,3170,3460,1.88,0.14,-5.93,-3.35
2010,38,S,3,18990,8790,3910,4230,2.76,0.69,-6.9,-8.64
2010,39,S,3,19380,8750,4030,4230,6.95,3.43,1.26,-6.42
2010,40,S,3,19690,9020,4080,4360,10.62,7.25,0.0,0.69
2010,41,S,3,18860,8700,3860,4260,-0.37,-2.25,-7.88,-7.79
2010,42,S,3,17010,7880,3420,3840,5.85,4.65,-3.93,0.52
2010,43,S,3,19680,9200,4110,4540,6.78,5.99,0.24,-0.66
2010,44,S,3,19170,8740,3990,4210,5.27,0.23,-4.09,-8.28
2010,45,S,3,18440,8610,3860,4190,2.96,1.65,-5.85,-4.56
2010,46,S,3,17580,8020,3510,3950,6.48,4.16,-4.62,-1.0
2010,47,S,3,19300,9080,4110,4500,11.75,10.46,4.58,8.43
2010,48,S,3,12120,5570,2540,2760,1.59,-1.42,-6.27,-4.83
2010,49,S,3,17610,8190,3740,4150,5.2,2.63,-2.35,0.97
2010,50,S,3,18820,8690,3980,4310,5.73,2.48,-3.63,-4.22
2010,51,S,3,14700,6950,3380,3360,-13.38,-12.91,-14.65,-19.42
2010,52,S,3,13040,6220,3110,3060,14.59,14.34,8.74,5.15
2011,1,S,3,11730,5690,2890,2760,-2.82,-0.18,-6.17,-4.5
2011,2,S,3,25040,12100,6020,5710,13.77,14.69,9.06,7.13
2011,3,S,3,23910,10960,5070,4960,14.18,10.82,2.63,-2.36
2011,4,S,3,23590,10790,4800,4680,16.15,15.28,2.56,1.74
2011,5,S,3,26270,11950,5370,5160,11.74,9.94,2.09,-4.27
2011,6,S,3,24830,11100,4810,4970,8.86,5.82,-6.24,-3.68
2011,7,S,3,23830,10500,4710,4760,16.81,12.66,6.08,1.06
2011,8,S,3,23770,10550,4580,4840,20.29,17.75,7.01,8.04
2011,9,S,3,22990,10200,4500,4770,0.17,-2.95,-11.42,-8.8
2011,10,S,3,24480,10930,4740,5080,4.39,2.15,-6.69,-6.62
2011,11,S,3,23920,10890,4730,5210,4.36,2.45,-5.78,-6.13
2011,12,S,3,23150,10920,4680,5430,18.96,18.44,4.93,10.82
2011,13,S,3,23020,10580,4670,5020,1.77,3.02,-4.69,-1.95
2011,14,S,3,23930,10880,4820,5220,13.3,12.98,8.07,7.19
2011,15,S,3,22630,10230,4430,4860,12.48,12.29,3.99,5.65
2011,16,S,3,21840,9630,4180,4410,2.54,2.34,1.7,-3.08
2011,17,S,3,19350,8860,3810,4240,-8.34,-12.19,-17.17,-18.46
2011,18,S,3,12850,6500,2980,3390,-40.07,-36.52,-37.66,-33.92
2011,19,S,3,20270,10060,4890,4910,-1.89,3.6,10.38,-3.54
2011,20,S,3,19500,9360,4500,4570,-3.94,-1.16,2.97,-8.6
2011,21,S,3,19290,8970,4220,4200,-5.07,-5.48,-3.87,-14.46
2011,22,S,3,19340,9270,4330,4440,-3.15,0.54,-0.69,-7.11
2011,23,S,3,17940,8230,3720,4040,10.6,12.74,8.14,7.73
2011,24,S,3,22090,10220,4620,4990,13.11,13.81,8.96,10.4
2011,25,S,3,20980,9790,4400,4660,12.31,11.5,5.52,5.19
2011,26,S,3,19820,9160,4240,4350,7.48,7.01,5.21,-0.68
2011,27,S,3,20160,9280,4170,4340,8.27,6.42,0.97,-2.47
2011,28,S,3,15460,7120,3150,3380,0.13,-0.56,-7.35,-3.98
2011,29,S,3,19540,8710,3890,4070,4.77,3.69,-1.02,-0.97
2011,30,S,3,19760,9090,4020,4370,5.33,4.72,2.29,3.8
2011,31,S,3,19850,9030,4060,4270,8.12,5.24,2.01,1.18
2011,32,S,3,19420,8710,3730,4190,0.94,-3.22,-6.98,-8.52
2011,33,S,3,19460,8990,4010,4290,8.53,5.39,1.52,0.23
2011,34,S,3,18990,8570,3820,4010,-0.31,-2.61,-2.8,-6.96
2011,35,S,3,19520,8880,3920,4200,-1.06,-3.69,-6.89,-8.7
2011,36,S,3,19190,8680,3890,4130,-1.39,-3.34,-5.81,-5.49
2011,37,S,3,15750,7290,3270,3470,3.75,4.44,3.15,0.29
2011,38,S,3,19990,9100,3960,4270,5.27,3.53,1.28,0.95
2011,39,S,3,19160,8890,3980,4180,-1.14,1.6,-1.24,-1.18
2011,40,S,3,17390,8120,3710,3900,-11.68,-9.98,-9.07,-10.55
2011,41,S,3,19800,9060,4070,4310,4.98,4.14,5.44,1.17
2011,42,S,3,16260,7470,3210,3570,-4.41,-5.2,-6.14,-7.03
2011,43,S,3,18990,8790,3880,4200,-3.51,-4.46,-5.6,-7.49
2011,44,S,3,19250,8760,3950,4130,0.42,0.23,-1.0,-1.9
2011,45,S,3,18300,8340,3600,3960,-0.76,-3.14,-6.74,-5.49
2011,46,S,3,15640,6900,3020,3230,-11.04,-13.97,-13.96,-18.23
2011,47,S,3,21210,9630,4260,4470,9.9,6.06,3.65,-0.67
2011,48,S,3,12940,5750,2510,2680,6.77,3.23,-1.18,-2.9
2011,49,S,3,17850,7900,3450,3780,1.36,-3.54,-7.75,-8.92
2011,50,S,3,18670,8700,4020,4200,-0.8,0.12,1.01,-2.55
2011,51,S,3,18770,8630,4080,4130,27.69,24.17,20.71,22.92
2011,52,S,3,17340,8120,4040,3850,32.98,30.55,29.9,25.82
2012,1,S,3,1430,710,480,370,-87.81,-87.52,-83.39,-86.59
2012,2,S,3,20650,9790,4890,4740,-17.53,-19.09,-18.77,-16.99
2012,3,S,3,27870,12500,5850,5750,16.56,14.05,15.38,15.93
2012,4,S,3,24980,10630,4840,4790,5.89,-1.48,0.83,2.35
2012,5,S,3,20720,9200,4120,4140,-21.13,-23.01,-23.28,-19.77
2012,6,S,3,25570,11150,4990,4900,2.98,0.45,3.74,-1.41
2012,7,S,3,25270,10900,4790,4920,6.04,3.81,1.7,3.36
2012,8,S,3,23450,10270,4540,4540,-1.35,-2.65,-0.87,-6.2
2012,9,S,3,23070,10150,4590,4590,0.35,-0.49,2.0,-3.77
2012,10,S,3,24940,10730,4600,4900,1.88,-1.83,-2.95,-3.54
2012,11,S,3,24910,10800,4620,4960,4.14,-0.83,-2.33,-4.8
2012,12,S,3,24370,10940,4650,5200,5.27,0.18,-0.64,-4.24
2012,13,S,3,23330,10540,4480,4950,1.35,-0.38,-4.07,-1.39
2012,14,S,3,23880,10560,4630,4840,-0.21,-2.94,-3.94,-7.28
2012,15,S,3,23180,10300,4490,4840,2.43,0.68,1.35,-0.41
2012,16,S,3,21360,9270,3930,4340,-2.2,-3.74,-5.98,-1.59
2012,17,S,3,22730,9790,4060,4360,17.47,10.5,6.56,2.83
2012,18,S,3,21820,9830,4350,4590,69.81,51.23,45.97,35.4
2012,19,S,3,21480,9740,4270,4580,5.97,-3.18,-12.68,-6.72
2012,20,S,3,21200,9620,4150,4660,8.72,2.78,-7.78,1.97
2012,21,S,3,20590,9340,4040,4460,6.74,4.12,-4.27,6.19
2012,22,S,3,20260,9120,3870,4350,4.76,-1.62,-10.62,-2.03
2012,23,S,3,16800,7580,3430,3570,-6.35,-7.9,-7.8,-11.63
2012,24,S,3,20520,9080,3990,4240,-7.11,-11.15,-13.64,-15.03
2012,25,S,3,19580,8790,3830,4050,-6.67,-10.21,-12.95,-13.09
2012,26,S,3,19890,8970,3890,4130,0.35,-2.07,-8.25,-5.06
2012,27,S,3,19670,8770,3940,4070,-2.43,-5.5,-5.52,-6.22
2012,28,S,3,15330,6760,3050,3150,-0.84,-5.06,-3.17,-6.8
2012,29,S,3,18490,8350,3570,3950,-5.37,-4.13,-8.23,-2.95
2012,30,S,3,19030,8560,3760,3970,-3.69,-5.83,-6.47,-9.15
2012,31,S,3,19310,8730,3850,4050,-2.72,-3.32,-5.17,-5.15
2012,32,S,3,19080,8500,3730,3870,-1.75,-2.41,0.0,-7.64
2012,33,S,3,18810,8240,3540,3810,-3.34,-8.34,-11.72,-11.19
2012,34,S,3,19110,8260,3680,3780,0.63,-3.62,-3.66,-5.74
2012,35,S,3,19290,8390,3700,3820,-1.18,-5.52,-5.61,-9.05
2012,36,S,3,15570,6850,3020,3150,-18.86,-21.08,-22.37,-23.73
2012,37,S,3,14140,6270,2650,3010,-10.22,-13.99,-18.96,-13.26
2012,38,S,3,22180,9710,4060,4610,10.96,6.7,2.53,7.96
2012,39,S,3,20160,8660,3690,4040,5.22,-2.59,-7.29,-3.35
2012,40,S,3,19690,8630,3700,3940,13.23,6.28,-0.27,1.03
2012,41,S,3,19750,8690,3670,4170,-0.25,-4.08,-9.83,-3.25
2012,42,S,3,16670,7380,3070,3400,2.52,-1.2,-4.36,-4.76
2012,43,S,3,19310,8460,3530,3900,1.69,-3.75,-9.02,-7.14
2012,44,S,3,19280,8370,3520,3880,0.16,-4.45,-10.89,-6.05
2012,45,S,3,17730,7900,3500,3740,-3.11,-5.28,-2.78,-5.56
2012,46,S,3,17590,7630,3360,3450,12.47,10.58,11.26,6.81
2012,47,S,3,16480,7180,2990,3410,-22.3,-25.44,-29.81,-23.71
2012,48,S,3,13850,6100,2630,2890,7.03,6.09,4.78,7.84
2012,49,S,3,15380,6630,2970,3100,-13.84,-16.08,-13.91,-17.99
2012,50,S,3,17020,7390,3250,3540,-8.84,-15.06,-19.15,-15.71
2012,51,S,3,14540,6420,2940,3060,-22.54,-25.61,-27.94,-25.91
2012,52,S,3,34300,15040,7070,6910,97.81,85.22,75.0,79.48
2013,1,S,3,12130,5660,2840,2620,748.25,697.18,491.67,608.11
2013,2,S,3,22420,10050,4570,4650,8.57,2.66,-6.54,-1.9
2013,3,S,3,28610,12540,5630,5740,2.66,0.32,-3.76,-0.17
2013,4,S,3,23050,9810,4240,4270,-7.73,-7.71,-12.4,-10.86
2013,5,S,3,25320,10470,4580,4370,22.2,13.8,11.17,5.56
2013,6,S,3,23580,9920,4240,4380,-7.78,-11.03,-15.03,-10.61
2013,7,S,3,24320,10460,4410,4710,-3.76,-4.04,-7.93,-4.27
2013,8,S,3,22700,9580,4130,4220,-3.2,-6.72,-9.03,-7.05
2013,9,S,3,25350,10700,4570,4770,9.88,5.42,-0.44,3.92
2013,10,S,3,24660,10460,4500,4520,-1.12,-2.52,-2.17,-7.76
2013,11,S,3,24250,10530,4370,4800,-2.65,-2.5,-5.41,-3.23
2013,12,S,3,24090,10600,4510,4920,-1.15,-3.11,-3.01,-5.38
2013,13,S,3,23270,9960,4270,4490,-0.26,-5.5,-4.69,-9.29
2013,14,S,3,22000,9430,3950,4340,-7.87,-10.7,-14.69,-10.33
2013,15,S,3,23330,9970,4070,4440,0.65,-3.2,-9.35,-8.26
2013,16,S,3,22980,9670,3980,4380,7.58,4.31,1.27,0.92
2013,17,S,3,21840,9700,4140,4300,-3.92,-0.92,1.97,-1.38
2013,18,S,3,22810,9990,4150,4560,4.54,1.63,-4.6,-0.65
2013,19,S,3,21590,9470,4140,4250,0.51,-2.77,-3.04,-7.21
2013,20,S,3,20270,8850,3940,3960,-4.39,-8.0,-5.06,-15.02
2013,21,S,3,16850,7490,3230,3390,-18.16,-19.81,-20.05,-23.99
2013,22,S,3,18210,8140,3580,3660,-10.12,-10.75,-7.49,-15.86
2013,23,S,3,20740,9050,3920,4140,23.45,19.39,14.29,15.97
2013,24,S,3,13940,6270,2800,2850,-32.07,-30.95,-29.82,-32.78
2013,25,S,3,22030,9930,4500,4570,12.51,12.97,17.49,12.84
2013,26,S,3,23220,10380,4480,4560,16.74,15.72,15.17,10.41
2013,27,S,3,13250,5740,2510,2560,-32.64,-34.55,-36.29,-37.1
2013,28,S,3,22150,9560,4150,4210,44.49,41.42,36.07,33.65
2013,29,S,3,20860,8900,3850,3920,12.82,6.59,7.84,-0.76
2013,30,S,3,19880,8600,3700,3780,4.47,0.47,-1.6,-4.79
2013,31,S,3,20480,8860,3760,3910,6.06,1.49,-2.34,-3.46
2013,32,S,3,20670,8790,3740,3880,8.33,3.41,0.27,0.26
2013,33,S,3,19740,8330,3460,3670,4.94,1.09,-2.26,-3.67
2013,34,S,3,20320,8740,3680,3860,6.33,5.81,0.0,2.12
2013,35,S,3,20820,9130,3770,4250,7.93,8.82,1.89,11.26
2013,36,S,3,15700,6710,2820,2970,0.83,-2.04,-6.62,-5.71
2013,37,S,3,21260,9160,3740,3980,50.35,46.09,41.13,32.23
2013,38,S,3,21430,9470,3720,4300,-3.38,-2.47,-8.37,-6.72
2013,39,S,3,17000,7540,3030,3500,-15.67,-12.93,-17.89,-13.37
2013,40,S,3,23360,10110,4050,4590,18.64,17.15,9.46,16.5
2013,41,S,3,17210,7550,2900,3490,-12.86,-13.12,-20.98,-16.31
2013,42,S,3,15640,6750,2640,2990,-6.18,-8.54,-14.01,-12.06
2013,43,S,3,21210,8950,3570,4060,9.84,5.79,1.13,4.1
2013,44,S,3,21660,9360,3820,4350,12.34,11.83,8.52,12.11
2013,45,S,3,20190,8550,3340,3870,13.87,8.23,-4.57,3.48
2013,46,S,3,17250,7460,2990,3400,-1.93,-2.23,-11.01,-1.45
2013,47,S,3,20350,8730,3580,3920,23.48,21.59,19.73,14.96
2013,48,S,3,14680,6230,2630,2810,5.99,2.13,0.0,-2.77
2013,49,S,3,16710,7150,3040,3220,8.65,7.84,2.36,3.87
2013,50,S,3,18230,8080,3440,3690,7.11,9.34,5.85,4.24
2013,51,S,3,18850,8540,3740,3880,29.64,33.02,27.21,26.8
2013,52,S,3,12700,5610,2490,2570,-62.97,-62.7,-64.78,-62.81
2014,1,S,3,4630,2100,1000,1000,-61.83,-62.9,-64.79,-61.83
2014,2,S,3,26760,11770,5560,5210,19.36,17.11,21.66,12.04
2014,3,S,3,29950,12790,5460,5620,4.68,1.99,-3.02,-2.09
2014,4,S,3,22050,9240,3800,4090,-4.34,-5.81,-10.38,-4.22
2014,5,S,3,24540,10170,4100,4480,-3.08,-2.87,-10.48,2.52
2014,6,S,3,26530,10780,4380,4570,12.51,8.67,3.3,4.34
2014,7,S,3,24740,10110,3960,4420,1.73,-3.35,-10.2,-6.16
2014,8,S,3,23420,9630,3840,4210,3.17,0.52,-7.02,-0.24
2014,9,S,3,26810,10980,4410,4770,5.76,2.62,-3.5,0.0
2014,10,S,3,25460,10400,4080,4630,3.24,-0.57,-9.33,2.43
2014,11,S,3,25480,10690,4080,4900,5.07,1.52,-6.64,2.08
2014,12,S,3,25500,10500,4140,4750,5.85,-0.94,-8.2,-3.46
2014,13,S,3,26100,10790,4310,4760,12.16,8.33,0.94,6.01
2014,14,S,3,25730,10600,4250,4790,16.95,12.41,7.59,10.37
2014,15,S,3,24490,10140,3790,4450,4.97,1.71,-6.88,0.23
2014,16,S,3,23590,9480,3660,4160,2.65,-1.96,-8.04,-5.02
2014,17,S,3,22730,9730,3910,4510,4.08,0.31,-5.56,4.88
2014,18,S,3,23830,10140,4000,4520,4.47,1.5,-3.61,-0.88
2014,19,S,3,22590,9540,3730,4390,4.63,0.74,-9.9,3.29
2014,20,S,3,22560,9760,3890,4540,11.3,10.28,-1.27,14.65
2014,21,S,3,22180,9720,3730,4370,31.63,29.77,15.48,28.91
2014,22,S,3,17670,7450,2990,3350,-2.97,-8.48,-16.48,-8.47
2014,23,S,3,22310,9370,3840,4010,7.57,3.54,-2.04,-3.14
2014,24,S,3,21590,9210,3670,4120,54.88,46.89,31.07,44.56
2014,25,S,3,21640,9560,3880,4540,-1.77,-3.73,-13.78,-0.66
2014,26,S,3,21600,9410,3780,4250,-6.98,-9.34,-15.62,-6.8
2014,27,S,3,20450,8670,3470,3930,54.34,51.05,38.25,53.52
2014,28,S,3,17230,7310,2910,3360,-22.21,-23.54,-29.88,-20.19
2014,29,S,3,20010,8410,3350,3740,-4.07,-5.51,-12.99,-4.59
2014,30,S,3,21250,8990,3590,3910,6.89,4.53,-2.97,3.44
2014,31,S,3,20990,8850,3640,3930,2.49,-0.11,-3.19,0.51
2014,32,S,3,20630,8800,3660,3790,-0.19,0.11,-2.14,-2.32
2014,33,S,3,20810,8760,3460,3870,5.42,5.16,0.0,5.45
2014,34,S,3,21480,9070,3680,4090,5.71,3.78,0.0,5.96
2014,35,S,3,21360,9070,3750,4110,2.59,-0.66,-0.53,-3.29
2014,36,S,3,17360,7320,3030,3250,10.57,9.09,7.45,9.43
2014,37,S,3,21420,8830,3400,3950,0.75,-3.6,-9.09,-0.75
2014,38,S,3,21260,9120,3600,4130,-0.79,-3.7,-3.23,-3.95
2014,39,S,3,21440,9160,3750,4080,26.12,21.49,23.76,16.57
2014,40,S,3,21300,9050,3620,4070,-8.82,-10.48,-10.62,-11.33
2014,41,S,3,21020,8910,3540,4060,22.14,18.01,22.07,16.33
2014,42,S,3,18250,7740,3040,3530,16.69,14.67,15.15,18.06
2014,43,S,3,19850,8520,3400,3780,-6.41,-4.8,-4.76,-6.9
2014,44,S,3,21330,9140,3520,4070,-1.52,-2.35,-7.85,-6.44
2014,45,S,3,20300,8640,3390,3870,0.54,1.05,1.5,0.0
2014,46,S,3,18330,7850,3100,3540,6.26,5.23,3.68,4.12
2014,47,S,3,19720,8520,3350,3740,-3.1,-2.41,-6.42,-4.59
2014,48,S,3,14680,6210,2540,2800,0.0,-0.32,-3.42,-0.36
2014,49,S,3,17960,7930,3170,3640,7.48,10.91,4.28,13.04
2014,50,S,3,19930,8820,3670,3990,9.33,9.16,6.69,8.13
2014,51,S,3,19800,8770,3680,3840,5.04,2.69,-1.6,-1.03
2014,52,S,3,13370,6040,2630,2760,5.28,7.66,5.62,7.39
2014,53,S,3,4780,2090,940,900,,,,
2015,1,S,3,30250,13290,5900,5840,553.35,532.86,490.0,484.0
2015,2,S,3,21290,9040,3800,3790,-20.44,-23.19,-31.65,-27.26
2015,3,S,3,28840,11940,4940,4910,-3.71,-6.65,-9.52,-12.63
2015,4,S,3,28520,11770,4740,4920,29.34,27.38,24.74,20.29
2015,5,S,3,28200,11870,4640,5180,14.91,16.72,13.17,15.62
2015,6,S,3,27450,11190,4360,4810,3.47,3.8,-0.46,5.25
2015,7,S,3,23510,9620,3740,4210,-4.97,-4.85,-5.56,-4.75
2015,8,S,3,26010,10720,4150,4580,11.06,11.32,8.07,8.79
2015,9,S,3,26110,10590,4100,4700,-2.61,-3.55,-7.03,-1.47
2015,10,S,3,25540,10690,3960,4980,0.31,2.79,-2.94,7.56
2015,11,S,3,25920,10750,4030,4930,1.73,0.56,-1.23,0.61
2015,12,S,3,25870,10720,4200,4650,1.45,2.1,1.45,-2.11
2015,13,S,3,26200,10620,4200,4450,0.38,-1.58,-2.55,-6.51
2015,14,S,3,23460,9480,3610,4060,-8.82,-10.57,-15.06,-15.24
2015,15,S,3,25180,10030,3730,4340,2.82,-1.08,-1.58,-2.47
2015,16,S,3,24500,10210,3920,4360,3.86,7.7,7.1,4.81
2015,17,S,3,24900,10530,4090,4660,9.55,8.22,4.6,3.33
2015,18,S,3,22790,9550,3590,4080,-4.36,-5.82,-10.25,-9.73
